request_id,arrival_ms,output_tokens,split,prompt_tokens,source_timestamp,source_row
azure-code-v3-0874,299312.815,6,validation,4418,2024-05-12 08:52:43.335395+00:00,3766209
azure-code-v3-0875,299732.766,22,validation,2030,2024-05-12 08:52:43.755346+00:00,3766210
azure-code-v3-0876,300017.981,4,validation,5626,2024-05-12 08:52:44.040561+00:00,3766211
azure-code-v3-0877,300319.691,29,validation,4418,2024-05-12 08:52:44.342271+00:00,3766212
azure-code-v3-0878,300630.552,1,validation,1937,2024-05-12 08:52:44.653132+00:00,3766213
azure-code-v3-0879,301379.717,12,validation,3077,2024-05-12 08:52:45.402297+00:00,3766214
azure-code-v3-0880,303017.521,4,validation,5626,2024-05-12 08:52:47.040101+00:00,3766215
azure-code-v3-0881,303517.955,7,validation,233,2024-05-12 08:52:47.540535+00:00,3766216
azure-code-v3-0882,303768.026,1,validation,1863,2024-05-12 08:52:47.790606+00:00,3766217
azure-code-v3-0883,304250.415,60,validation,5417,2024-05-12 08:52:48.272995+00:00,3766218
azure-code-v3-0884,304881.019,2,validation,1910,2024-05-12 08:52:48.903599+00:00,3766219
azure-code-v3-0885,305002.718,23,validation,5417,2024-05-12 08:52:49.025298+00:00,3766220
azure-code-v3-0886,305131.983,3,validation,1909,2024-05-12 08:52:49.154563+00:00,3766221
azure-code-v3-0887,305569.447,18,validation,4418,2024-05-12 08:52:49.592027+00:00,3766222
azure-code-v3-0888,306016.929,3,validation,5628,2024-05-12 08:52:50.039509+00:00,3766223
azure-code-v3-0889,306069.879,22,validation,4418,2024-05-12 08:52:50.092459+00:00,3766224
azure-code-v3-0890,306072.840,325,validation,1984,2024-05-12 08:52:50.095420+00:00,3766225
azure-code-v3-0891,306613.228,1,validation,5742,2024-05-12 08:52:50.635808+00:00,3766226
azure-code-v3-0892,306613.623,1,validation,5743,2024-05-12 08:52:50.636203+00:00,3766227
azure-code-v3-0893,307314.123,73,validation,4419,2024-05-12 08:52:51.336703+00:00,3766228
azure-code-v3-0894,307496.551,16,validation,7683,2024-05-12 08:52:51.519131+00:00,3766229
azure-code-v3-0895,307611.541,1,validation,2879,2024-05-12 08:52:51.634121+00:00,3766230
azure-code-v3-0896,307632.215,34,validation,230,2024-05-12 08:52:51.654795+00:00,3766231
azure-code-v3-0897,307733.403,3,validation,2032,2024-05-12 08:52:51.755983+00:00,3766232
azure-code-v3-0898,308233.176,23,validation,2032,2024-05-12 08:52:52.255756+00:00,3766233
azure-code-v3-0899,308360.582,1,validation,2880,2024-05-12 08:52:52.383162+00:00,3766234
azure-code-v3-0900,308997.411,11,validation,5410,2024-05-12 08:52:53.019991+00:00,3766235
azure-code-v3-0901,309064.022,8,validation,5077,2024-05-12 08:52:53.086602+00:00,3766236
azure-code-v3-0902,309562.637,24,validation,4424,2024-05-12 08:52:53.585217+00:00,3766237
azure-code-v3-0903,309564.256,4,validation,5110,2024-05-12 08:52:53.586836+00:00,3766238
azure-code-v3-0904,311564.479,21,validation,4425,2024-05-12 08:52:55.587059+00:00,3766239
azure-code-v3-0905,311879.737,13,validation,1908,2024-05-12 08:52:55.902317+00:00,3766240
azure-code-v3-0906,312732.448,1,validation,1537,2024-05-12 08:52:56.755028+00:00,3766241
azure-code-v3-0907,312812.422,27,validation,4426,2024-05-12 08:52:56.835002+00:00,3766242
azure-code-v3-0908,313060.562,11,validation,59,2024-05-12 08:52:57.083142+00:00,3766243
azure-code-v3-0909,313630.230,16,validation,1908,2024-05-12 08:52:57.652810+00:00,3766244
azure-code-v3-0910,314315.208,7,validation,1987,2024-05-12 08:52:58.337788+00:00,3766245
azure-code-v3-0911,314496.664,4,validation,1074,2024-05-12 08:52:58.519244+00:00,3766246
azure-code-v3-0912,314563.644,18,validation,4432,2024-05-12 08:52:58.586224+00:00,3766247
azure-code-v3-0913,314565.803,17,validation,60,2024-05-12 08:52:58.588383+00:00,3766248
azure-code-v3-0914,314745.331,66,validation,5670,2024-05-12 08:52:58.767911+00:00,3766249
azure-code-v3-0915,315632.952,178,validation,1422,2024-05-12 08:52:59.655532+00:00,3766250
azure-code-v3-0916,316272.567,18,validation,5971,2024-05-12 08:53:00.295147+00:00,3766251
azure-code-v3-0917,316275.666,9,validation,7682,2024-05-12 08:53:00.298246+00:00,3766252
azure-code-v3-0918,316384.156,18,validation,6199,2024-05-12 08:53:00.406736+00:00,3766253
azure-code-v3-0919,316744.975,1,validation,1077,2024-05-12 08:53:00.767555+00:00,3766254
azure-code-v3-0920,316882.147,16,validation,1908,2024-05-12 08:53:00.904727+00:00,3766255
azure-code-v3-0921,316996.548,5,validation,1077,2024-05-12 08:53:01.019128+00:00,3766256
azure-code-v3-0922,317382.691,47,validation,6200,2024-05-12 08:53:01.405271+00:00,3766257
azure-code-v3-0923,317996.317,1,validation,1079,2024-05-12 08:53:02.018897+00:00,3766258
azure-code-v3-0924,318023.336,15,validation,7682,2024-05-12 08:53:02.045916+00:00,3766259
azure-code-v3-0925,318483.232,43,validation,196,2024-05-12 08:53:02.505812+00:00,3766260
azure-code-v3-0926,319561.850,2,validation,7678,2024-05-12 08:53:03.584430+00:00,3766261
azure-code-v3-0927,319734.812,44,validation,199,2024-05-12 08:53:03.757392+00:00,3766262
azure-code-v3-0928,320266.326,10,validation,5973,2024-05-12 08:53:04.288906+00:00,3766263
azure-code-v3-0929,320766.132,6,validation,2494,2024-05-12 08:53:04.788712+00:00,3766264
azure-code-v3-0930,321379.093,2,validation,1925,2024-05-12 08:53:05.401673+00:00,3766265
azure-code-v3-0931,321515.623,8,validation,5974,2024-05-12 08:53:05.538203+00:00,3766266
azure-code-v3-0932,322015.494,2,validation,2494,2024-05-12 08:53:06.038074+00:00,3766267
azure-code-v3-0933,322311.904,34,validation,4439,2024-05-12 08:53:06.334484+00:00,3766268
azure-code-v3-0934,322880.181,9,validation,2920,2024-05-12 08:53:06.902761+00:00,3766269
azure-code-v3-0935,323018.140,23,validation,6274,2024-05-12 08:53:07.040720+00:00,3766270
azure-code-v3-0936,323880.284,1,validation,1926,2024-05-12 08:53:07.902864+00:00,3766271
azure-code-v3-0937,324060.209,10,validation,1130,2024-05-12 08:53:08.082789+00:00,3766272
azure-code-v3-0938,324266.006,20,validation,2498,2024-05-12 08:53:08.288586+00:00,3766273
azure-code-v3-0939,324364.115,20,validation,6,2024-05-12 08:53:08.386695+00:00,3766274
azure-code-v3-0940,324382.135,91,validation,2922,2024-05-12 08:53:08.404715+00:00,3766275
azure-code-v3-0941,324517.070,84,validation,6274,2024-05-12 08:53:08.539650+00:00,3766276
azure-code-v3-0942,324562.888,9,validation,1134,2024-05-12 08:53:08.585468+00:00,3766277
azure-code-v3-0943,324733.780,67,validation,201,2024-05-12 08:53:08.756360+00:00,3766278
azure-code-v3-0944,324770.717,9,validation,2495,2024-05-12 08:53:08.793297+00:00,3766279
azure-code-v3-0945,325061.031,27,validation,4444,2024-05-12 08:53:09.083611+00:00,3766280
azure-code-v3-0946,325265.019,1,validation,2495,2024-05-12 08:53:09.287599+00:00,3766281
azure-code-v3-0947,325367.293,20,validation,6,2024-05-12 08:53:09.389873+00:00,3766282
azure-code-v3-0948,325562.810,20,validation,6,2024-05-12 08:53:09.585390+00:00,3766283
azure-code-v3-0949,325565.420,11,validation,5081,2024-05-12 08:53:09.588000+00:00,3766284
azure-code-v3-0950,325765.648,2,validation,2494,2024-05-12 08:53:09.788228+00:00,3766285
azure-code-v3-0951,326016.904,1,validation,5987,2024-05-12 08:53:10.039484+00:00,3766286
azure-code-v3-0952,326110.504,2,validation,2879,2024-05-12 08:53:10.133084+00:00,3766287
azure-code-v3-0953,326382.586,4,validation,246,2024-05-12 08:53:10.405166+00:00,3766288
azure-code-v3-0954,326516.820,8,validation,6347,2024-05-12 08:53:10.539400+00:00,3766289
azure-code-v3-0955,326562.222,18,validation,4456,2024-05-12 08:53:10.584802+00:00,3766290
azure-code-v3-0956,326765.171,1,validation,2494,2024-05-12 08:53:10.787751+00:00,3766291
azure-code-v3-0957,326881.063,9,validation,2920,2024-05-12 08:53:10.903643+00:00,3766292
azure-code-v3-0958,327001.013,76,validation,3007,2024-05-12 08:53:11.023593+00:00,3766293
azure-code-v3-0959,327231.828,3,validation,205,2024-05-12 08:53:11.254408+00:00,3766294
azure-code-v3-0960,327731.773,1,validation,206,2024-05-12 08:53:11.754353+00:00,3766295
azure-code-v3-0961,327982.565,7,validation,207,2024-05-12 08:53:12.005145+00:00,3766296
azure-code-v3-0962,330309.943,20,validation,6,2024-05-12 08:53:14.332523+00:00,3766297
azure-code-v3-0963,330884.255,44,validation,2908,2024-05-12 08:53:14.906835+00:00,3766298
azure-code-v3-0964,331310.387,1,validation,5110,2024-05-12 08:53:15.332967+00:00,3766299
azure-code-v3-0965,331310.888,1,validation,5110,2024-05-12 08:53:15.333468+00:00,3766300
azure-code-v3-0966,331765.077,32,validation,2496,2024-05-12 08:53:15.787657+00:00,3766301
azure-code-v3-0967,332132.705,33,validation,2908,2024-05-12 08:53:16.155285+00:00,3766302
azure-code-v3-0968,332232.636,14,validation,2697,2024-05-12 08:53:16.255216+00:00,3766303
azure-code-v3-0969,332233.798,2,validation,494,2024-05-12 08:53:16.256378+00:00,3766304
azure-code-v3-0970,332380.104,13,validation,6194,2024-05-12 08:53:16.402684+00:00,3766305
azure-code-v3-0971,332732.517,1,validation,734,2024-05-12 08:53:16.755097+00:00,3766306
azure-code-v3-0972,332766.516,10,validation,65,2024-05-12 08:53:16.789096+00:00,3766307
azure-code-v3-0973,333381.989,67,validation,6195,2024-05-12 08:53:17.404569+00:00,3766308
azure-code-v3-0974,333630.907,43,validation,239,2024-05-12 08:53:17.653487+00:00,3766309
azure-code-v3-0975,333982.417,14,validation,2697,2024-05-12 08:53:18.004997+00:00,3766310
azure-code-v3-0976,334480.765,3,validation,2496,2024-05-12 08:53:18.503345+00:00,3766311
azure-code-v3-0977,334882.436,1,validation,239,2024-05-12 08:53:18.905016+00:00,3766312
azure-code-v3-0978,335131.633,58,validation,2913,2024-05-12 08:53:19.154213+00:00,3766313
azure-code-v3-0979,335363.343,9,validation,3821,2024-05-12 08:53:19.385923+00:00,3766314
azure-code-v3-0980,335382.418,1,validation,239,2024-05-12 08:53:19.404998+00:00,3766315
azure-code-v3-0981,336859.478,9,validation,3824,2024-05-12 08:53:20.882058+00:00,3766316
azure-code-v3-0982,337611.672,9,validation,3821,2024-05-12 08:53:21.634252+00:00,3766317
azure-code-v3-0983,337982.939,4,validation,735,2024-05-12 08:53:22.005519+00:00,3766318
azure-code-v3-0984,338130.870,16,validation,224,2024-05-12 08:53:22.153450+00:00,3766319
azure-code-v3-0985,338232.613,9,validation,735,2024-05-12 08:53:22.255193+00:00,3766320
azure-code-v3-0986,338482.216,11,validation,736,2024-05-12 08:53:22.504796+00:00,3766321
azure-code-v3-0987,338765.608,29,validation,238,2024-05-12 08:53:22.788188+00:00,3766322
azure-code-v3-0988,338882.504,48,validation,232,2024-05-12 08:53:22.905084+00:00,3766323
azure-code-v3-0989,339481.930,10,validation,737,2024-05-12 08:53:23.504510+00:00,3766324
azure-code-v3-0990,339517.171,14,validation,7673,2024-05-12 08:53:23.539751+00:00,3766325
azure-code-v3-0991,339561.702,1,validation,5113,2024-05-12 08:53:23.584282+00:00,3766326
azure-code-v3-0992,339983.309,2,validation,738,2024-05-12 08:53:24.005889+00:00,3766327
azure-code-v3-0993,341017.607,14,validation,7674,2024-05-12 08:53:25.040187+00:00,3766328
azure-code-v3-0994,341019.125,6,validation,3869,2024-05-12 08:53:25.041705+00:00,3766329
azure-code-v3-0995,341235.922,16,validation,2035,2024-05-12 08:53:25.258502+00:00,3766330
azure-code-v3-0996,341379.244,2,validation,1923,2024-05-12 08:53:25.401824+00:00,3766331
azure-code-v3-0997,341484.935,8,validation,739,2024-05-12 08:53:25.507515+00:00,3766332
azure-code-v3-0998,341765.633,14,validation,7674,2024-05-12 08:53:25.788213+00:00,3766333
azure-code-v3-0999,341988.770,32,validation,740,2024-05-12 08:53:26.011350+00:00,3766334
azure-code-v3-1000,342517.185,9,validation,3824,2024-05-12 08:53:26.539765+00:00,3766335
azure-code-v3-1001,343495.571,20,validation,6,2024-05-12 08:53:27.518151+00:00,3766336
azure-code-v3-1002,343515.170,1,validation,3871,2024-05-12 08:53:27.537750+00:00,3766337
azure-code-v3-1003,343515.768,2,validation,3872,2024-05-12 08:53:27.538348+00:00,3766338
azure-code-v3-1004,343878.354,20,validation,6,2024-05-12 08:53:27.900934+00:00,3766339
azure-code-v3-1005,344385.377,14,validation,6097,2024-05-12 08:53:28.407957+00:00,3766340
azure-code-v3-1006,344387.332,20,validation,6,2024-05-12 08:53:28.409912+00:00,3766341
azure-code-v3-1007,344767.741,3,validation,3822,2024-05-12 08:53:28.790321+00:00,3766342
azure-code-v3-1008,345733.386,2,validation,2497,2024-05-12 08:53:29.755966+00:00,3766343
azure-code-v3-1009,345746.107,20,validation,6,2024-05-12 08:53:29.768687+00:00,3766344
azure-code-v3-1010,345997.682,26,validation,5679,2024-05-12 08:53:30.020262+00:00,3766345
azure-code-v3-1011,346132.920,54,validation,6098,2024-05-12 08:53:30.155500+00:00,3766346
azure-code-v3-1012,346362.430,9,validation,2525,2024-05-12 08:53:30.385010+00:00,3766347
azure-code-v3-1013,346865.555,20,validation,235,2024-05-12 08:53:30.888135+00:00,3766348
azure-code-v3-1014,347314.158,3,validation,1985,2024-05-12 08:53:31.336738+00:00,3766349
azure-code-v3-1015,347996.163,9,validation,822,2024-05-12 08:53:32.018743+00:00,3766350
azure-code-v3-1016,348745.413,14,validation,825,2024-05-12 08:53:32.767993+00:00,3766351
azure-code-v3-1017,348981.677,12,validation,2035,2024-05-12 08:53:33.004257+00:00,3766352
azure-code-v3-1018,350364.051,4,validation,2521,2024-05-12 08:53:34.386631+00:00,3766353
azure-code-v3-1019,350380.436,1,validation,224,2024-05-12 08:53:34.403016+00:00,3766354
azure-code-v3-1020,350610.721,1,validation,2521,2024-05-12 08:53:34.633301+00:00,3766355
azure-code-v3-1021,350746.068,5,validation,831,2024-05-12 08:53:34.768648+00:00,3766356
azure-code-v3-1022,350813.243,15,validation,245,2024-05-12 08:53:34.835823+00:00,3766357
azure-code-v3-1023,350813.259,17,validation,236,2024-05-12 08:53:34.835839+00:00,3766358
